3.037e+00, 0.000e+00, 3.162e+00
3.188e+00, 0.000e+00, 5.023e+00
5.015e+00, 0.000e+00, 3.124e+00
6.993e+00, 0.000e+00, 3.124e+00
8.569e+00, 0.000e+00, 3.124e+00
8.695e+00, 0.000e+00, 4.719e+00
8.808e+00, 0.000e+00, 6.427e+00
8.947e+00, 0.000e+00, 7.984e+00
7.334e+00, 0.000e+00, 8.022e+00
5.696e+00, 0.000e+00, 8.060e+00
5.885e+00, 0.000e+00, 1.041e+01
7.497e+00, 0.000e+00, 1.038e+01
8.997e+00, 0.000e+00, 1.041e+01
9.073e+00, 0.000e+00, 1.178e+01
9.199e+00, 0.000e+00, 1.326e+01
9.337e+00, 0.000e+00, 1.474e+01
7.800e+00, 0.000e+00, 1.478e+01
6.225e+00, 0.000e+00, 1.482e+01
6.401e+00, 0.000e+00, 1.717e+01
7.989e+00, 0.000e+00, 1.706e+01
9.816e+00, 0.000e+00, 1.706e+01
1.144e+01, 0.000e+00, 1.713e+01
1.129e+01, 0.000e+00, 1.512e+01
1.114e+01, 0.000e+00, 1.303e+01
1.099e+01, 0.000e+00, 1.102e+01
1.085e+01, 0.000e+00, 9.009e+00
1.072e+01, 0.000e+00, 7.111e+00
1.055e+01, 0.000e+00, 5.098e+00
1.041e+01, 0.000e+00, 3.124e+00
1.158e+01, 0.000e+00, 3.162e+00
1.270e+01, 0.000e+00, 3.124e+00
1.284e+01, 0.000e+00, 4.985e+00
1.300e+01, 0.000e+00, 6.959e+00
1.314e+01, 0.000e+00, 8.971e+00
1.324e+01, 0.000e+00, 1.095e+01
1.343e+01, 0.000e+00, 1.300e+01
1.360e+01, 0.000e+00, 1.497e+01
1.373e+01, 0.000e+00, 1.713e+01
1.568e+01, 0.000e+00, 1.710e+01
1.554e+01, 0.000e+00, 1.501e+01
1.541e+01, 0.000e+00, 1.315e+01
1.525e+01, 0.000e+00, 1.106e+01
1.508e+01, 0.000e+00, 9.047e+00
1.496e+01, 0.000e+00, 6.997e+00
1.481e+01, 0.000e+00, 4.985e+00
1.464e+01, 0.000e+00, 3.200e+00
1.580e+01, 0.000e+00, 3.162e+00
1.687e+01, 0.000e+00, 3.162e+00
1.701e+01, 0.000e+00, 5.060e+00
1.717e+01, 0.000e+00, 6.997e+00
1.730e+01, 0.000e+00, 8.743e+00
1.745e+01, 0.000e+00, 1.034e+01
1.889e+01, 0.000e+00, 1.034e+01
1.875e+01, 0.000e+00, 8.705e+00
1.865e+01, 0.000e+00, 7.149e+00
1.852e+01, 0.000e+00, 5.174e+00
1.837e+01, 0.000e+00, 3.162e+00
1.959e+01, 0.000e+00, 3.124e+00
2.056e+01, 0.000e+00, 3.200e+00
2.067e+01, 0.000e+00, 4.985e+00
2.080e+01, 0.000e+00, 6.997e+00
2.097e+01, 0.000e+00, 9.009e+00
2.112e+01, 0.000e+00, 1.098e+01
2.126e+01, 0.000e+00, 1.300e+01
2.141e+01, 0.000e+00, 1.497e+01
2.156e+01, 0.000e+00, 1.694e+01
2.169e+01, 0.000e+00, 1.873e+01
2.181e+01, 0.000e+00, 2.040e+01
2.195e+01, 0.000e+00, 2.199e+01
2.094e+01, 0.000e+00, 2.203e+01
1.980e+01, 0.000e+00, 2.199e+01
1.964e+01, 0.000e+00, 2.006e+01
1.951e+01, 0.000e+00, 1.827e+01
1.939e+01, 0.000e+00, 1.683e+01
1.927e+01, 0.000e+00, 1.520e+01
1.779e+01, 0.000e+00, 1.520e+01
1.789e+01, 0.000e+00, 1.672e+01
1.802e+01, 0.000e+00, 1.835e+01
1.815e+01, 0.000e+00, 2.032e+01
1.827e+01, 0.000e+00, 2.196e+01
1.653e+01, 0.000e+00, 2.199e+01
1.449e+01, 0.000e+00, 2.207e+01
1.247e+01, 0.000e+00, 2.203e+01
1.048e+01, 0.000e+00, 2.199e+01
8.518e+00, 0.000e+00, 2.203e+01
6.439e+00, 0.000e+00, 2.199e+01
4.423e+00, 0.000e+00, 2.203e+01
4.272e+00, 0.000e+00, 2.006e+01
4.146e+00, 0.000e+00, 1.801e+01
4.007e+00, 0.000e+00, 1.603e+01
3.843e+00, 0.000e+00, 1.402e+01
3.692e+00, 0.000e+00, 1.197e+01
3.541e+00, 0.000e+00, 9.996e+00
3.440e+00, 0.000e+00, 8.515e+00
3.314e+00, 0.000e+00, 6.769e+00
1.818e+01, 0.000e+00, 1.038e+01
1.856e+01, 0.000e+00, 1.516e+01
5.784e+00, 0.000e+00, 9.199e+00
6.288e+00, 0.000e+00, 1.592e+01
1.471e+01, 0.000e+00, 1.706e+01
