1.416e+01, 0.000e+00, 3.101e+00
1.322e+01, 0.000e+00, 3.051e+00
1.213e+01, 0.000e+00, 3.076e+00
1.121e+01, 0.000e+00, 3.150e+00
1.024e+01, 0.000e+00, 3.324e+00
9.152e+00, 0.000e+00, 3.646e+00
8.184e+00, 0.000e+00, 4.068e+00
7.167e+00, 0.000e+00, 4.738e+00
6.250e+00, 0.000e+00, 5.606e+00
5.481e+00, 0.000e+00, 6.747e+00
5.084e+00, 0.000e+00, 7.739e+00
4.836e+00, 0.000e+00, 8.781e+00
4.811e+00, 0.000e+00, 9.773e+00
4.960e+00, 0.000e+00, 1.081e+01
5.233e+00, 0.000e+00, 1.191e+01
5.753e+00, 0.000e+00, 1.300e+01
6.324e+00, 0.000e+00, 1.389e+01
7.118e+00, 0.000e+00, 1.476e+01
7.936e+00, 0.000e+00, 1.540e+01
8.854e+00, 0.000e+00, 1.595e+01
9.821e+00, 0.000e+00, 1.644e+01
1.066e+01, 0.000e+00, 1.677e+01
1.166e+01, 0.000e+00, 1.704e+01
1.396e+01, 0.000e+00, 4.018e+00
1.376e+01, 0.000e+00, 5.035e+00
1.359e+01, 0.000e+00, 6.027e+00
1.339e+01, 0.000e+00, 6.970e+00
1.319e+01, 0.000e+00, 8.012e+00
1.307e+01, 0.000e+00, 8.855e+00
1.292e+01, 0.000e+00, 9.748e+00
1.198e+01, 0.000e+00, 9.748e+00
1.099e+01, 0.000e+00, 9.822e+00
9.995e+00, 0.000e+00, 9.971e+00
9.028e+00, 0.000e+00, 1.024e+01
7.936e+00, 0.000e+00, 1.076e+01
7.118e+00, 0.000e+00, 1.148e+01
6.646e+00, 0.000e+00, 1.250e+01
6.671e+00, 0.000e+00, 1.327e+01
6.994e+00, 0.000e+00, 1.409e+01
1.198e+01, 0.000e+00, 1.525e+01
1.181e+01, 0.000e+00, 1.620e+01
1.153e+01, 0.000e+00, 1.796e+01
1.128e+01, 0.000e+00, 1.893e+01
1.114e+01, 0.000e+00, 1.987e+01
1.094e+01, 0.000e+00, 2.084e+01
1.074e+01, 0.000e+00, 2.188e+01
1.173e+01, 0.000e+00, 2.203e+01
1.277e+01, 0.000e+00, 2.203e+01
1.372e+01, 0.000e+00, 2.195e+01
1.478e+01, 0.000e+00, 2.173e+01
1.567e+01, 0.000e+00, 2.146e+01
1.654e+01, 0.000e+00, 2.108e+01
1.736e+01, 0.000e+00, 2.061e+01
1.825e+01, 0.000e+00, 1.987e+01
1.900e+01, 0.000e+00, 1.890e+01
1.962e+01, 0.000e+00, 1.781e+01
1.999e+01, 0.000e+00, 1.667e+01
2.014e+01, 0.000e+00, 1.563e+01
1.999e+01, 0.000e+00, 1.436e+01
1.969e+01, 0.000e+00, 1.322e+01
1.910e+01, 0.000e+00, 1.198e+01
1.843e+01, 0.000e+00, 1.099e+01
1.766e+01, 0.000e+00, 1.012e+01
1.669e+01, 0.000e+00, 9.450e+00
1.572e+01, 0.000e+00, 8.929e+00
1.453e+01, 0.000e+00, 8.458e+00
1.302e+01, 0.000e+00, 1.530e+01
1.399e+01, 0.000e+00, 1.523e+01
1.501e+01, 0.000e+00, 1.508e+01
1.597e+01, 0.000e+00, 1.478e+01
1.701e+01, 0.000e+00, 1.431e+01
1.788e+01, 0.000e+00, 1.352e+01
1.825e+01, 0.000e+00, 1.260e+01
1.828e+01, 0.000e+00, 1.181e+01
1.664e+01, 0.000e+00, 1.362e+01
1.605e+01, 0.000e+00, 1.391e+01
1.543e+01, 0.000e+00, 1.374e+01
1.486e+01, 0.000e+00, 1.327e+01
1.471e+01, 0.000e+00, 1.263e+01
1.491e+01, 0.000e+00, 1.178e+01
1.563e+01, 0.000e+00, 1.143e+01
1.642e+01, 0.000e+00, 1.163e+01
1.376e+01, 0.000e+00, 1.369e+01
1.322e+01, 0.000e+00, 1.399e+01
1.252e+01, 0.000e+00, 1.367e+01
1.250e+01, 0.000e+00, 1.295e+01
1.334e+01, 0.000e+00, 1.260e+01
1.354e+01, 0.000e+00, 1.193e+01
1.295e+01, 0.000e+00, 1.143e+01
1.220e+01, 0.000e+00, 1.178e+01
9.970e+00, 0.000e+00, 1.387e+01
9.796e+00, 0.000e+00, 1.285e+01
9.598e+00, 0.000e+00, 1.168e+01
1.061e+01, 0.000e+00, 1.168e+01
1.138e+01, 0.000e+00, 1.238e+01
1.141e+01, 0.000e+00, 1.329e+01
1.074e+01, 0.000e+00, 1.387e+01
8.680e+00, 0.000e+00, 1.401e+01
8.482e+00, 0.000e+00, 1.277e+01
8.283e+00, 0.000e+00, 1.156e+01
